 Walkin round lookin like Julia Davis,positive,,
 @user I was about to mention that I and my sone have been volunteering once a month for the homeless bbq at Julia Davis.,positive,,
" @user tons in Boise - Borah high, Julia Davis park, timberline high",objnspam,,
 @user well i was talking to Marissa..Savannah..Kevin..Davis...Julia..and everyone Imfao,positive,,
" @user Julia Davis might have something to say about that, Rabbit7 ;)",positive,,
a Davis. Laughed at pigs in a basket. #DGD11,objnspam,,
 New on PocketDoppler.com - Daybreak Doppler: That Actually Went Fast - link,negative,,
 90's era @user and me in pics from previous SB coverage coming up on Daybreak. More on the FB link,objnspam,,
 Heartbreaking story on Daybreak this a.m.  This week's storms scared a service dog who ran away from his blind owner.  Dog still mssing.,negative,,
 Daybreak; one of the funniest interviews you boys have done! @user link,positive,,
 @user Don't turn around. Your skipper's trying on with Lampards mrs from Daybreak.,objnspam,,
 Look out for Stephen and Tamsin on Daybreak on Monday 31st January #Episodes,objnspam,,
 @user I should have done a #skirpdate when I was at #daybreak this morning because I looked less ming then - now NO. later - maybe,objnspam,,
 Check out Dallas Event Center on WFAA Daybreak this am w/GI Cops charity super bowl event Weds nite! link,positive,,
 I am watching The Ellen DeGeneres Show (w/181 others) link (via @user #TheEllenDeGeneresShow,objnspam,,
 Bieber to Give Ellen DeGeneres His Hair as Birthday Gift,objnspam,,
 Ellen DeGeneres Celebrates Birthday With Vegan Cake | Green X Pert ... link via @user,objspam,,
 @user It's like saying Ellen Degeneres is such an attractive human being,positive,,
 Yay. I have the best husband in the world anniversary present=tickets to the Ellen degeneres can't wait love you baby happy 4 year anniversa,positive,,
 Keri Hilson Performs 'Pretty Girl Rock' On 'Ellen' | rnbdirt.com: Keri Hilson stopped by 'The Ellen DeGeneres Sh... link,objspam,,
 Lady Gaga Reveals New Album Details On Ellen - PopDash: Lady Gaga surprised US chat show host Ellen DeGeneres on... link,objnspam,,
 Josh Groban and Ellen Degeneres Duet. HILARIOUS! link,positive,,
 haha Ellen DeGeneres got a piece of @user 's hair for her Bday!:p THAT'S GENIUS,positive,,
" Julia Roberts, Pink and Colin Farrell gave comedienne Ellen DeGeneres a birthday to remember by showing up unannounced on her...  #follow",positive,,
o)  link,positive,,
 I liked a YouTube video -- Ellen Degeneres be my first interview link,positive,,
 iseng @user The Ellen DeGeneres Show) link,objspam,,
 SoEllenDegeneres.com Watch Lady Gaga's Birthday Surprise for Ellen DeGeneres: Even though her bi... link #ellendegeneres,objnspam,,
" The Ellen DeGeneres Show, Episode Shemar Moore, Alex Pettyfer, Amos Lee 28 Jan, 2011 link",objspam,,
" Shemar Moore, Alex Pettyfer, Amos Lee, The Ellen DeGeneres Show 28 Jan, 2011 link",objspam,,
 @user @user me too - Betty Driver was good good value on desert island discs,positive,,
" Looking at the trending topics, Nelson Mandela must be on Desert Island Discs. He'd best not have picked any long songs.",objspam,,
 Betty Driver fab on Desert Island Discs. Could listen to old showbiz chat all day.,positive,,
" Just listened to Betty Driver on Desert Island Discs. What a inspiring, lovely, wonderful woman. #nationaltreasure. Catch it on iplayer.",positive,,
" Wow, Desert Island Discs is trending in the UK. Why? Because a soap actor is on. We have reached a new low.",negative,,
 Betty off Coronation St is on Desert Island Discs. Incredibly she is NINETY years old.,positive,,
" Once again simply rivetting radio on @user interrupts my work schedule - betty driver on desert island discs. Bollox, now late!",negative,,
" Really enjoying Betty Driver, Coronation St actress Desert Island Discs - amazing tales from wartime shows + lovely music :-) #radio4",positive,,
 I wonder if @user knows that Betty from #corrie was Desert Island Discs' castaway today?,objnspam,,
ty,objspam,,
 You have to listen to Betty Driver on Radio 4's Desert Island Discs - what an amazing woman,positive,,
 This is the third time I have listened to Betty Driver on Desert Island Discs.  Is that a bit sad? #radio4,negative,,
 Betty Driver on Desert Island Discs is an absolute treat. I only know her as Betty in Corrie - so much more to her. Astonishing life.,positive,,
 Listening to Betty Driver on Desert Island Discs - what a lady,positive,,
" Wow. Thought Kathy Burke would be hard to beat, but Betty Turpin is electric on Desert Island Discs.",positive,,
" Betty Driver, from Corrie, is on Desert Island Discs. She just recounted about how she was in Coventry the night of the WWII bombing.",objnspam,,
 Listening to betty turpin on desert island discs and crying softly into my crumpets. Tragic.,negative,,
" Nick was right. Betty Driver's Desert Island Discs is highly entertaining. My kind of music, too.",positive,,
 Listening to Betty Driver on Desert Island Discs for 2nd time this week - she is lovely!,positive,,
" In car waiting for bus, listening to Desert Island Discs with Betty Driver. Fascinating. :)",positive,,
 link Alesha Dixon Drops A Boatload Of Cleavage,objspam,,
" Sitting here, pushing out the new Alesha Dixon Culture Shock mix and video!!! great result just in!",positive,,
 Alesha Dixon 'recovering from foot op' link,objnspam,,
 Alesha Dixon on The Surgery with Kelly Osbourne - link,objspam,,
 Alesha Dixon at the 2011 National Television Awards: Alesha Dixon attends the 2011  National Television Awards at the  link,objnspam,,
 ANW: Alesha Dixon Cleav(ag)es To Her Fans [Celebrity] link,objspam,,
 Alesha Dixon Recovering From Surgery link,objspam,,
 Alesha Dixon Drops A Boatload Of Cleavage: Apparently there was some sort of awards show going on last night ove... link,objnspam,,
 latest-report.com: Elegant Alesha Dixon is strictly hobbling link,negative,,
 #np every little part of me - alesha dixon ft jay sean,objspam,,
" Alesha Dixon Recovering From Foot Surgery (aceshowbiz.com): Share With Friends:  |  |  | Celebrities News,... link",objspam,,
 Son Of A Preacher Man by Alesha Dixon:  #CoversFriday #pop link @user,objspam,,
 Elegant Alesha Dixon is strictly hobbling link,negative,,
 Alesha Dixon - Breathe Slow: Free MP3 Download link,objspam,,
 Take a look at this video -- Alesha Dixon ft. Jay Sean - Every Little Part Of Me (Culture Shock Remix... link link #cmix,objspam,,
 Alesha Dixon met 'The boy does nothing' #radiodecibel #nowplaying,objnspam,,
" @user You there, Doctor who guy who likes girls in red hood vote please in #design shortyawards.com/thebunkids Must beat LL",objnspam,,
 This Doctor Who opening to the UK National TV awards is classic! link,positive,,
 @user I wonder Who is ur Dental doctor ? Whether Dr. Repaired ur face too :D ?,negative,,
" All I want is some sleep!  Been up ALL night (literally) w/my baby who is sick.  Taking her to the doctor in a while!  Anyway, I'm #thankful",negative,,
" Oh my... The next season of Doctor Who has a pirate captain character. They just couldn't wait another year! Pirates are hot in 2012, innit.",positive,,
 Russell T Davies comments on Nicky's Doctor Who fanfic :P link,objspam,,
 I favorited a YouTube video -- Star Trek Meets Doctor Who link,positive,,
 @user who's your favourite doctor? :3,objnspam,,
 @user awesome :D haha gotta love Doctor Who :),positive,,
 TARDIS Newsroom - Doctor Who News: Some more Doctor Who products for release in February link #doctorwho,objspam,,
 i got confused) is that what you meant by DWM?? hahah,positive,,
" Staying Open!. . . Stop Asking me to Close! No, I don't want to leave the Page, nor do I want to delete it, so... link",negative,,
 @user what do you call a doctor who fails at med school? A dentist #SeinfeldJokes,negative,,
" @user Question for the good doctor: Who's the second fittest player, after Dirk Kuyt? #LFC",objnspam,,
 @user excellent. Is doctor who actually there?,positive,,
 Is laughing at my 7 year son who was chatting up the doctor this morning lol,positive,,
r Who News Page has unearthed a wealth of new... link,objspam,,
 I favorited a YouTube video -- Doctor Who And Pimp My Ride Spoof link,positive,,
 It has fish like the kind of fish in the doctor who special but they we gold fish,objspam,,
 After surgery I panicked bc I had a bunch of nurses screaming at me in Japanese. The doctor who speaks eng wasn't speaking up. Me was MAAAD!,negative,,
 @user Does this mean Mr Hugh Bonneville is in the new series of Doctor Who?!,objnspam,,
 Documentary captures efforts to make oregon fisheries sustainable: Onno Husing becomes a moviemaker to get the w... link,objnspam,,
" @user Nice, at least there is a chance to go as Indians..Most shots are from cam traps I think..Did you see the documentary from Pak ?",positive,,
MENTARY~ [DVD] link,objspam,,
 Watch Paul Kalbrenner 2010: A Live Documentary...Thanks for the tip Mr. K :) link,positive,,
 Decent documentary. The host made it. 6/10. (watching A Million in the Morning via @user link,positive,,
 @user link this. also they used the same idea to justify torture and shill for david cameron in a documentary,objnspam,,
" Documentary Tells the Tale of Nim Chimpsky, the Chimp Raised as a Human | 80beats | Discover Magazine link",objnspam,,
 Into the Black: Explorations in DPRK link #Cyberwarfare #video #Cybercrime #documentary - #wikileaks #anonymous #anonops,objspam,,
 fucking hell sonic youth. best worst documentary ever,negative,,
" We are very please that, after two years of hard work, we have a #preview this afternoon with the person this #documentary is all about.",positive,,
" Haven't you got anything better to do, Mr MP? We're shooting 200+ miles away from you! link",negative,,
 Civil rights documentary to be shown at Randolph library - Patriot Ledger link,objnspam,,
" I'm nearing the end of post production on my Dinastia Vivanco #documentary link , arranging a small US tour in April",objnspam,,
 @user Managed not to look away (much) during 127 Hours last night. Think an actual documentary would work better. Franco V good.,positive,,
 Tory MP to report BBC to Ofcom over council cuts programme link via @user,objnspam,,
 Catfish - An article by Tony Watkins on the controversial Internet documentary....,objnspam,,
 When your drama starts to spill over in my life time to sit you in the corner.,negative,,
 @user lol they've been dating for quite a long time already right? XD they had a drama tgtr :D,positive,,
 Academic Calendar of Royal Welsh College of Music and Drama link,objnspam,,
 Cash grab is foiled by pair: The drama began at about 1.20pm when a security guard delivering money to a cash ma... ... link,objnspam,,
" There comes a time in life, when you walk away from all the drama and people who create it. You surround (cont) link",objnspam,,
 Drama in the office!!!!!!!!! This is entertaining!!!!!! Girl on girl cat fight... oh the maturity... #VerySad,negative,,
" @user Millionaire's First Love.. Uhmm, is that his new drama?? Wanna see it :)",positive,,
" @user Yep, I think so, too! better check the drama soon! Yes!",positive,,
" I JUST FINISHED WATCHING THE KOREA DRAMA SERIES, OMG IT'S FUCKING GOOD! ;) LOVIN' KOREANS NOW.",positive,,
" Ugh, inkpop's still messed up. Those poor admins. That drama + Leigh Fallon Drama = Fun day! Maybe the good news can overshadow the bad?",negative,,
 Bahahaha its good to be back....with so much drama in the LBC its kinda hard being snoop d o double g,positive,,
 Global English Outreach 2011: Inspiring and Entertaining Team Drama Contest link,positive,,
d stupid people.,negative,,
" If you decide to delete your twitter account, just do it. Dont tweet it and create all this drama and then just stay put here.",negative,,
 With so much drama in the L-B-C it's kinda hard being Snoop D-O Double G,objnspam,,
 Save the drama fo' ya baby momma cause I punch u in the face!,negative,,
(beating),objspam,,
 @user saw the book on eastenders I have book bought for me from my boys at Xmas . Have told my 13 year old (cont) link,objnspam,,
 @user Max from Eastenders #hotginger,objspam,,
 tellymad: Eastenders 27th January link,objspam,,
 Caught @user book on eastenders yesterday. Nice bit of exposure there. I was gonna buy it for my bday last week!,positive,,
 We see enough misery in the newspapers every day without some poor cunt boiling an egg in EastEnders and having his fucking head chopped off,negative,,
=p #DoDaDamnThing NOW!,positive,,
 @user you know you've made it big when you are on eastenders!! Highlight of you career?? Would it be (cont) link,objnspam,,
 EastEnders' Scott: Sam 'may well be back': EastEnders' Scott Maslen has revealed co-star Samantha Womack may ret... link,objnspam,,
" @user okay im not gonna take the piss nmore cos dey are children of god i suppose, i feel bad.. nah dnt watch eastenders y?",negative,,
 just knew that @user would tweet about 'darren's birthday present on eastenders,objnspam,,
 alan sugar eastenders PR. Love it.,positive,,
 @user a bloke watching Eastenders?... tut tut! I withdraw that comment sorry! #pcbrigade,negative,,
 @user LOL TV is so educational,negative,,
 link #educational #tv #station #network Chicken Noodle News: A CNN Whodunit,objspam,,
 @user I never knew there was a carmen sandiego game. I remember watching the show on the public access channel. Educational tv!,objnspam,,
 Daytime TV is so educational.,positive,,
 Debating the educational value of Rastafarian mouse as a kids tv show. Can't be worse than in the bloody night garden!!,objnspam,,
" @user I am the one they are talking about,on radio,and tv.Theres no educational requirment,to winn the lottery.",positive,,
 Late night TV is very educational.,positive,,
 @user make it a us-east instance and you can watch your favorite TV shows on hulu.com... for educational purposes of course :-),positive,,
" Entertain your kids with awesome interesting, educational cartoons provided by #ChildrenTV android app. link",objspam,,
 Special Agent Oso taught my 3 year old how to fold laundry. Who said TV isn't educational!?! link,positive,,
"k then, educational related media were actually valued.",objnspam,,
" gluten digestion -The Renegade Health Show -Fun and Educational TV on Raw Foods, Vegan Diets, Healthy Living and Recipes link",objspam,,
" Educ Min Baksh says educational TV Channel, One Laptop Per Family will work. 1000 teachers trained in ICT. Guyana leading Caribbean in ICT.",objnspam,,
 @user it's a tv show here in the UK. It's kinda educational,objnspam,,
 @user ooh! A man in uniform! Mind u I can't imagine that with the nasty pc in #Emmerdale so luckily we've got #caindingleishot,positive,,
 tellymad: Emmerdale 27th January link,objspam,,
 please #ff my lovely cousin @user who is also a Emmerdale/Danny Miller fan :-),positive,,
 @user hardly I think Danny rawsthorn is now in emmerdale and he was way better looking when we were 12!!! And he was a footballer lol,negative,,
 @user hope things are goin good lad will there def be tickets for the emmerdale v corry match wats the crack there,objnspam,,
 @user why don't you come down to emmerdale get autographs?,objnspam,,
 @user  i wonna be an extra on emmerdale lol!,positive,,
 @user ohhhhh you meant the singer adele I thought it was a character in emmerdale farm haha,positive,,
" link Free download of Emmerdale - Thursday, January 27, 2011",objnspam,,
 @user It might be only telly but how on earth did #Emmerdale not get a single award?? And how did EastEnders win best serial drama?? #fixed,negative,,
 Aww I love watching the soaps but as if corrie n emmerdale is better than eastenders.... Eastenders is the best!deserved win! X,positive,,
 Oh that Amy girl in emmerdale ! Her accent pisses me off #justsaying ...... I'll leave now,negative,,
" why do you never see anyone tweeting about corrie,emmerdale and even hollyoaks #randomthought",objnspam,,
 Good morning my sweet Twitter friends to the east of NYC. Hope you all are recovered from the shock of Emmerdale. It only gets better.,positive,,
 #FF the best UK soap (Eastenders who?) @user cast @user @user @user @user @user @user,objnspam,,
 I wonder if @user is thinking of getting signed to Eastenders? Or even Emmerdale.,objnspam,,
 Catched up on #emmerdale brilliant.,positive,,
 EastEnders: Marc Elliott thinks Emmerdale should have won National ... link,positive,,
 So can't sleep and up again watching bloody Emmerdale repeats... 8.00 start at work.. Great!,positive,,
 re-watching 61st Emmy Awards :) NPH is legen-waitforit-dary!!,positive,,
0 Emmy Awards link via @user,objspam,,
 #BlakeLively: Leighton Meester and Blake Lively present at the Emmy Awards link,objspam,,
 NATAS Emmy Awards Presentation TOMORROW: Who: NATAS-Ohio Valley Chapter (EMMY Awards),objspam,,
...All Gold Moet bottles...geez...so exclusive...,positive,,
 @user I'm going to try this look!  link,positive,,
 No wonder why Angel was nominated for International Emmy awards for Lobo because she is really an excellent actress!!!,positive,,
 @user YES! Yes! I hope she goes with Chris so I can freak out like I did with Emmy Awards.,positive,,
link #filmcontracts #indyfilms,objspam,,
 @user It's the opening of the Emmy Awards:),positive,,
 Eva Longoria ~ Primetime Emmy Awards red carpet (2010-08-29) link,objspam,,
 I have not been to the Emmy awards yet!,objnspam,,
 @user ooooooo so exciting!  Shameless is AMAZING and I see a whole bunch of awards in your future Emmy! Congrats to you and the crew!,positive,,
 Today I met one of the instructors at MUD and she's been nominated for 4 Emmy awards !! Their staff's amazing *,positive,,
 I liked a YouTube video -- 1988 Emmy Awards Part 5 link,positive,,
 Akki's croc shock link,objspam,,
" Reading: J.Lo, Marc Anthony trying for third baby' link",objnspam,,
 Kate Hudson Says It Feels Like A Girl (Sky Showbiz): Share With Friends:  |  |  | Entertainment - Celebritie... link,objspam,,
" #Job posted: Account Exec, Nat'l Programs Entertainment Job at Travelers Insurance (Glendale, CA)  link",objspam,,
w link,objspam,,
 link Josh Homme And Brody Dalle,objspam,,
 Fashion designer Douglas Hannant debuts his first fragrance in Palm... link,objnspam,,
 Bollywood wakes up to film merchandising: Mumbai (Reuters) - Taking home a piece of your favourite Bollywood fil... link,objnspam,,
 Brazil's Entertainment Co T4F Plans IPO On The BMFBovespa link,objnspam,,
 Jedward Confirm Eurovision Entry Song link,objspam,,
 Germany Lena aiming not to come last at Eurovision: Teen singer Lena Meyer-Landrut admitted on Friday she had fe... link,negative,,
 Everything Is Ready For The First Heat In Spain link via @user,objnspam,,
" #eurofanatiks, follow Destino #eurovision outside Spain from 22.30 CET in link",objnspam,,
 Lena aiming not to come last at Eurovision link #berlin,negative,,
 @user My country produces terrible  eurovision songs.I dread our entry in May whatever it may be.,negative,,
 Ik vind een YouTube-video leuk -- Eurovision 2010 Israel Harel Skaat - Song 04 To Get C... link,objspam,,
 @user  you excited for eurovision? Everyone is asking me about it haha :) win it for Ireland! Xxx,positive,,
" @user link Team Jedward, let's get Jedward to Eurovision, Let's do this!!!",positive,,
 @user Thanks Ciaran! However I do also comment on Eurovision and I've got a voice like a crow!!!,positive,,
 Is it wrong to suddenly want to listen an Eurovision song contest song over and over again? At least it feels wrong but oh so good too.,positive,,
 @user You have been mentioned again..International fame Haha link,positive,,
" I believe we hear @user on the 5th Feb, 6:30 on rte. I read it on eurovision irelands facebook (:",objnspam,,
 I liked a YouTube video -- Eurovision all winners 2000-2010 link,objspam,,
 Photo: Yulia on pullman after lost the Eurovision Song Contest 2003 (Latvijas) link,objnspam,,
 eurovision song contest winner 2003 wow link,objspam,,
 Check this video out -- Athena - For Real (Eurovision 2004 - Turkey) link via @user Konsere kadar bekleyemem ben ama !!!,objspam,,
 Check this video out -- Ukraine - Eurovision 2004 - Ruslana -  Wild Dance (LIVE) link via @user,objspam,,
" My favs were: SCG, MAL, ALB, UKR, CRO, MAK, GRE, CYP, ROM, SWE-  Eurovision Song Contest 2004 - all the songs link  @user",positive,,
 we should have sent katie price to the 2005 #eurovision instead of javine. could at least have cushioned us from the blow of coming last.,negative,,
" Check this video out -- Elena Paparizou - My Number One (Eurovision 2005, Kiev) HD 16:9 link via @user",objnspam,,
" Eurovision Song Contest 2005 (compilation) , about: Israel, Republic Of Ireland and Love?. Get link for #iPhone",objspam,,
 Dailymotion - Lordi - Hard Rock Hallelujah ! Intro Eurovision 2007 link via @user,objspam,,
) [Eurovision 2007 Version] - Scooch,objspam,,
 YouTube - Eurovision 2007 - Ukraine:  link,objspam,,
 Ik vind een YouTube-video leuk -- Lordi - Opening Eurovision 2007 link,objspam,,
 I liked a YouTube video -- Eurovision 2007 - France link,objnspam,,
 @user she has represented greece in eurovision 2008 with the song secret combination,positive,,
 New video of the week! Miodio - Complice [San Marino 2008]:,objspam,,
" place, in 2009 were in 3rd",objnspam,,
 link #nowplaying Jeronimas Milius - Nomads In The Night - Eurovision Song Contest: Belgrade 2008 [Disc 2],objspam,,
 #Eurovision winner 2008: Russia's Dima Bilan - Believe link via @user,objnspam,,
 Check this video out -- Eurovision Belgrade 2008 - Armenia link via @user,objspam,,
ce With Me link via @user,objspam,,
ng Contest 2009 Tu... link,objspam,,
" @user No, they featured in someone elses song in eurovision 2009 though",objnspam,,
 EUROVISION 2009 WINNER -NORWAY ALEXANDER RYBAK FAIRYTALE -HQ STEREO link @user,objspam,,
 I liked a YouTube video -- Swedish Anti-Putin Song for Eurovision 2009 link,objspam,,
 @user @user great write-up (Part 1). I could not be there at the event and your writeup is really helpful.,positive,,
 Walked the chilifest layout with Cleaver Co. and others yesterday - the event is going to rock and we can't wait. #nychilifest,positive,,
" @user caffee event greensands w/ COR Minus Calcium, the anline,suddenly sunday n captain jack let's join us",objnspam,,
 likes Despair In the Departure Lounge by Arctic Monkeys on Ping link #iTunes,positive,,
event for licensed n... link,objspam,,
"en, Yorkshire link the Imbolc Fire Festival next weekend",objspam,,
 #FF @user The first headliners I ever booked for an event @user still one of the best MCs I've seen at the club #TheJailhouse,positive,,
 likes The Roller by Beady Eye on Ping link #iTunes,objspam,,
" #linux Notes from RH: Virtual Experience - Yesterday I followed the online event Virtual Experience, presented by Re... link",objnspam,,
" Pssssst, I know a secret......An amazing event is making a return to the Dunadry Hotel only this time much bigger,... link",objnspam,,
 @user Tix on the door for event tonight Yasmin Alibhai-Brown chance to sample recipes from Settler's Cookbook. link,objnspam,,
 Event/workshop: Interested in Teaching English in Vietnam? - The Discover ELT Vietnam newsletter for January 2011 is... link,objspam,,
 Jan 29(tom) - @user  will be on Astrovision event at SM the block 4 pm and  Special guest @user Poon's Show at McKinley Hill 5 pm.,objnspam,,
" @user Yeah...It's terrible..I'm ok,my town is far away from the Airport.But for Russia it's very scary EVENT.. Many people have died.TT",negative,,
 @user of course! Will you be at the event at Palms tonight for @user and @user,objnspam,,
 Talking with @user about the #Challenger in 2 minutes.  He's in Houston at the commemorative event.,objnspam,,
incide with the... link,objspam,,
" God ,i handed the show event tomorrow into your hands .amen :)",positive,,
" @user how was the event last night? Couldnt make it out, but I'm hearing some good things :)",positive,,
" @user treme, shameless, The Event, ideal, Boardwalk Empire.",negative,,
" @user btw, will be updating this post - link over the course of the day.  you'll be up at some point today! :)",positive,,
ollowed by survivors stories.,objnspam,,
 Heron's Nest: The great Heron's Nest Snow Prognosticating Event. link,objspam,,
" Listen to 95.9 WATD-FM tomorrow on the radio or online as I discuss The Fantastic, Fabulous, Funny and Factual link",positive,,
 NATIONAL PUBLIC RADIO IMPLODING! NPR Cries Factual Foul on Paul Ryan for Saying 'Failed Stimulus' in SOTU Response link,negative,,
 Loose Women: more super than superficial?: Last year it bagged best factual TV programme at the National Televis... link,positive,,
" @user lol if you like the family guy version, check out pee wee herman's. Its just as good and was released as a single in the 80s (:",negative,,
 @user what a lucky guy to have so many family members close by to watch him. We do daycare...it can be hard to send her off in the AM.,positive,,
 God family guy is really annoying sometimes,negative,,
" @user n2m m8, just downloading the latest family guy wbu sexy pants?",objnspam,,
" I just Chilin only, and watch Family Guy and Glee on TV.",positive,,
 @user HAHA dude Family Guy is so fkn funny (:,positive,,
" Why is there always 1 black guy? Name a group of friends without a black guy? (House, Criminal minds, Family Guy, ...)",objnspam,,
" If you haven't smiled or laughed today, go watch some Family Guy or Home Alone.",positive,,
" Thanks big Guy 4 waken my son, family, friends up this morning! #Amen",positive,,
"Simpsons, Family Guy link",objnspam,,
 @user I KNOW IT'S FROM FAMILY GUY,objnspam,,
 Family Guy Again,positive,,
 Laying Down Watching ' Family Guy #Ctfu !,positive,,
 @user Ooooooh. You're probably right. Old American Dad / new Family Guy.,positive,,
" @user Ooooh, probably Family Guy. But they both have their moments.",objnspam,,
 Watching family guy.... There really is something wrong with showing a porno in church...,negative,,
 @user hav yu watched dat episode of family guy? :p,positive,,
" @user well. there is no such thing as an ultra user friendly fantasy world.  every OS, mac, windows, unix, has it's quirks",negative,,
"n book, all this is happening only in fantasy and as r... link",objnspam,,
Ashton: link,objspam,,
 Fantasy vs. Reality,objspam,,
 I can be your freakest fantasy . . . WINTER TAKIN OVER ME AHH!,positive,,
 Alice - Part 1 of 2. Fantasy series revisiting Wonderland 150 years after the original setting #mostrated #TvTonight link,objnspam,,
ep peacefully! #happycamper,positive,,
 @user It's your fantasy island (ze plane! ze plane!) so the sand can be anything you like!,objnspam,,
 NHL spices up All-Star Game with fantasy draft ! link NHL,positive,,
ot 2follow or b followed by 'real life' friends,objnspam,,
 Forum Fantasy Motorcycling League 2011 - Official Launch link,objspam,,
 why January festivals is biggest fantasy in the world.... link,positive,,
SQUARE ENIX MUSIC,objspam,,
 Shop 4You: Game Final Fantasy Kingdom Hearts Roxas Anime Cosplay Wig Long Dark Blonde Hair Wigs hx_00 link,objspam,,
 TSN's @user Kouleas is on @user  at 740am to tee up NHL All-Star Player Fantasy Draft and TH2N's premiere,objnspam,,
 HoTTyELLA4u: Im HoTTy BaBe eLLa ReAdY To RoCk Ur WiLd FanTaSy... link,objspam,,
" 'Avatar' and the fantasy escape from our damaged selves ... on my blog, After Psychotherapy. link",objnspam,,
" Top 60 Starters, 2011 Fantasy Baseball: In our 2011 fantasy baseball rankings, we've gone over so many flippin' ... link",objnspam,,
" Finally broke his stint of 2nd's on his first night of C grade at Lightsview, now to be B grade.. if only no1 saw me shit my pants midrace..",positive,,
 last night was the first night in a week that i have had restful sleep,positive,,
 @user how was your first night ?,objnspam,,
 This is my first friday night off in soo long,positive,,
" Tonight we tear up Guildford on the first night of tour! We have arrived and are currently getting some rest, come... link",positive,,
" TMR IS THE NIGHT!! Finally after so many months, the first ever SuperShow in SG! Let's make it a huge success (cont) link",positive,,
 Oh and this will be my first night out since tweeting so there may be drunken tweets. Sorry in advance :),positive,,
 3 hours and a half of sleep. I think I received my first official bootycall last night ...........had to give em the #Dialtone tho. *yawn*,negative,,
" @user I first build muscles, now I start to lose weight, went to the scale last night :)",objnspam,,
 Felix is going to be spending the night at his Grandparents tonight. First night away from Kate and I. We're going to dinner at L'Otorlan.,objnspam,,
 successfully made it thru my first night shift! Now time to nap.,positive,,
 I went to FWD last night for the first time. Don't know why I never went before. Sound system is heinous. Bigup @user and @user,positive,,
" @user Just got it last night, on pc, Great game!! Played the first? and the iPhone inbetween bit?",positive,,
" Decide What You Think First - Management Tip of the Day - January 28, 2011 - Harvard Business Review: link via @user",objspam,,
 Rescue Me: The Complete First Season Review link #action #tvdrama #greatshow #denisleary #fx,objspam,,
" If you run a review site or podcast (for books, horror, zombies, etc) and would like to review THE FIRST DAYS,... link",objnspam,,
" Don't forget, if you have had first hand experience of Wallace Artworks, you can review us here:... link",objnspam,,
 Low Country Blues. #GregAllman's first solo album in 14 years; helped by T-Bone Burnett and Dr John. link,objnspam,,
 New Fiat 500 USA - First Drive Review (V) link,objspam,,
 yey! my first album review got 5 Stars! link,positive,,
" I know it's late but I just watched @user 's MAMA review video; first reaction : that accent is too British to be true, LOL",positive,,
oric Gallows gig @user the Electric Ballroom...,objspam,,
" @user Yeah, but the flashforward. I was like WHAAAAT?!",negative,,
 @user i don't know lol just heard the meaning and origin of it from Flashforward can't remember,objnspam,,
" i insist on the fact that the only good thing about perfect couples is christine woods... (the same foe flashforward, not enough christine)",positive,,
" Flashforward.ru estimated worth $1,984.00 USD link",objspam,,
" @user flashforward, white collar, vampire diaries, pretty little liars, gossip girl, walking dead",objnspam,,
 #watchingnow FlashForward Ep 1,objspam,,
 (FlashForward - OST),objspam,,
 @user Just like ABC took away Flashforward :|,negative,,
" I'm pretty bored today at work, I wish I could #flashforward to tomorrow #honestthought",negative,,
 #Nowplaying Flashforward final episode link,objnspam,,
 Let's Set Sail! by FlashForward on @user link,objspam,,
 Next thursday night again! #FlashForward,positive,,
 ; Blackout,objnspam,,
 wow its actually 1 pm...them flashforward days,positive,,
" @user I love watching supernatural, flashforward and smallville",positive,,
 I have to write about New Zealand today. Flight of the Conchords article perhaps? Hmmmmm!,objnspam,,
" I saw #Murray trending, clicked... GUTTED to see its that tennis nob rather than the Flight Of The Conchords genius.",negative,,
 #np Flight of The Conchords - Leggy Blonde,objnspam,,
 #NP Flight Of The Conchords - Mutha'Uckas,objnspam,,
" I'll never get bored of the Flight of the Conchords, and their sugar lumps. link",positive,,
 @user aaaaaaaarrryeeeaaaaaah! (in a jemaine-flight of the conchords voice),objspam,,
 Nah ill watch flight of the conchords then sleep :D Okay bye x #LaptopOff,positive,,
 @user sopranos or flight of the conchords,objspam,,
 Check this video out -- Comcast / Flight of the Conchords at CES 2008 link via @user #flightoftheconchords,objspam,,
 thats it. im watching flight of the conchords.,negative,,
 Semangat Pagi! #nowplaying Flight of The Conchords - Think About it,objnspam,,
" Music tonight: Joy Division, the Knife, Gaslight Anthem, the national, Flight of the Conchords, Piebald and more link",objnspam,,
 Just played: Business Time - Flight of the Conchords - Flight of the Conchords,objnspam,,
 Video: Flight of the Conchords=LOVE link,objspam,,
s link via @user,objspam,,
m,objspam,,
" I liked a YouTube video -- Flight Of The Conchords - Frodo, Don't Wear The Ring link",positive,,
" Doctors Lounge: TV: A Sneaky Part of the Food Pyramid - Many restaurants have them, but experts say they promote bad... link",positive,,
" Dating, Romance, Hot Spots, Parties and Good Food! The Jay's Amnesia Channel on www.InnerCity.TV (www.JaysAmnesia.ning.com)",positive,,
) haha,positive,,
 Food Lovers Encyclopedia link,objnspam,,
" spending my time blogging,googling,TV,singing and food while waiting for Sven Vath. hurhur",objnspam,,
 Been up since 5:00am and seem not to be able to go back to sleep.....well I guess ill find some food and watch TV.... #GoodMorning,objnspam,,
